,Nomads,total_Clustering,Fights_per_step,Cooperation_per_step,Tribe_0_Nomads,Tribe_1_Nomads,Tribe_0_Spice,Tribe_1_Spice,Tribe_0_Clustering,Tribe_1_Clustering,Tribe_0_Trades,Tribe_1_Trades,experiment_name,width,height,n_tribes,n_agents,n_heaps,vision_radius,step_count,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,spice_kwargs,river_kwargs,location_kwargs,spice_generator,river_generator,location_generator,Tribe_2_Nomads,Tribe_2_Spice,Tribe_2_Clustering,Tribe_2_Trades,Tribe_3_Nomads,Tribe_3_Spice,Tribe_3_Clustering,Tribe_3_Trades,Tribe_4_Nomads,Tribe_4_Spice,Tribe_4_Clustering,Tribe_4_Trades,Tribe_5_Nomads,Tribe_5_Spice,Tribe_5_Clustering,Tribe_5_Trades,Tribe_6_Nomads,Tribe_6_Spice,Tribe_6_Clustering,Tribe_6_Trades,Tribe_7_Nomads,Tribe_7_Spice,Tribe_7_Clustering,Tribe_7_Trades,Tribe_8_Nomads,Tribe_8_Spice,Tribe_8_Clustering,Tribe_8_Trades,Tribe_9_Nomads,Tribe_9_Spice,Tribe_9_Clustering,Tribe_9_Trades,Tribe_10_Nomads,Tribe_10_Spice,Tribe_10_Clustering,Tribe_10_Trades,Tribe_11_Nomads,Tribe_11_Spice,Tribe_11_Clustering,Tribe_11_Trades,Tribe_12_Nomads,Tribe_12_Spice,Tribe_12_Clustering,Tribe_12_Trades,Tribe_13_Nomads,Tribe_13_Spice,Tribe_13_Clustering,Tribe_13_Trades,Tribe_14_Nomads,Tribe_14_Spice,Tribe_14_Clustering,Tribe_14_Trades,Tribe_15_Nomads,Tribe_15_Spice,Tribe_15_Clustering,Tribe_15_Trades,Tribe_16_Nomads,Tribe_16_Spice,Tribe_16_Clustering,Tribe_16_Trades,Tribe_17_Nomads,Tribe_17_Spice,Tribe_17_Clustering,Tribe_17_Trades,Tribe_18_Nomads,Tribe_18_Spice,Tribe_18_Clustering,Tribe_18_Trades
7,12,2.1000000000000005,0.0,0.0,1,11,1.058709495101485,11.655853250339215,1.0,2.2,0.05,0.7571428571428571,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.58,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,1.5333333333333334,0.0,0.0,1,8,0.7813822801159818,9.100438574846661,1.0,1.6,0.04375,0.76875,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.58,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,1.65625,0.0,0.0,1,7,0.5040550651304785,7.601805704896169,1.0,1.75,0.03888888888888889,0.7333333333333333,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.58,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,1.4285714285714286,0.0,0.0,1,6,0.2267278501449752,6.214516092711395,1.0,1.5,0.035,0.755,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.58,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,11.904761904761905,0.0,0.0,50,50,150.0,150.0,7.142857142857143,16.666666666666668,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.59,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,75,7.772222222222222,1.0,0.0,38,37,53.57173658658052,52.10480197135381,6.333333333333333,9.25,0.8,0.7,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.59,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,32,3.5640625,1.0,0.0,17,15,20.480909325915945,23.364097160002995,3.4,3.75,0.45,0.55,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.59,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,2.025,1.0,0.0,9,9,13.593776849015695,14.255277443868954,1.8,2.25,0.3,0.36666666666666664,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.59,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,12,2.0625,1.0,0.0,7,5,10.234945830423877,10.875310623856267,1.75,2.5,0.225,0.275,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.59,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,2.0,1.0,0.0,6,4,8.143700574083276,9.73528377045356,2.0,2.0,0.18,0.22,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.59,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,1.8148148148148149,1.0,0.0,5,4,6.525966195327005,8.780340504122044,1.6666666666666667,2.0,0.15,0.18333333333333332,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.59,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,2.0,1.0,0.0,4,4,5.517892014404701,7.825397237790526,2.0,2.0,0.12857142857142856,0.15714285714285714,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.59,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7,1.7857142857142856,1.0,0.0,3,4,4.9921381331518075,6.870453971459009,1.5,2.0,0.1125,0.1375,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.59,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,6,1.5,1.0,0.0,3,3,4.491155399795782,5.938164807583588,1.5,1.5,0.1,0.12222222222222222,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.59,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,1.3,1.0,0.0,2,3,4.307192801332057,5.319071997080527,1.0,1.5,0.09,0.11,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.59,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,6.5625,0.0,0.0,50,50,150.0,150.0,3.125,10.0,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.6,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,74,3.3682432432432434,0.5,0.0,39,35,62.97267329975246,55.241460716165385,3.25,3.5,1.0,0.05,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.6,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,37,5.286036036036036,1.0,0.0,21,16,33.9861123276645,30.079581156316138,5.25,5.333333333333333,0.7,0.025,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.6,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,25,2.65,1.0,0.0,13,12,23.950700131152356,22.803068577487938,3.25,2.0,0.4666666666666667,0.016666666666666666,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.6,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,19,2.3815789473684212,1.0,0.0,9,10,20.455493261442165,17.840560349229808,2.25,2.5,0.35,0.0125,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.6,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,16,2.2864583333333335,1.0,0.0,9,7,18.819366576802707,15.034880825646585,2.25,2.3333333333333335,0.28,0.01,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.6,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,16,2.03125,1.0,0.0,9,7,17.18323989216325,13.274504532553985,2.25,1.75,0.23333333333333334,0.008333333333333333,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.6,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,14,2.0416666666666665,1.0,0.0,9,5,15.547113207523795,12.164660790749645,2.25,1.6666666666666667,0.2,0.007142857142857143,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.6,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,12,1.7152777777777777,1.0,0.0,7,5,14.201405862563185,11.354360576412514,1.75,1.6666666666666667,0.175,0.00625,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.6,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,11,1.8409090909090908,1.0,0.0,7,4,13.351581595383582,10.917470436624415,1.75,2.0,0.15555555555555556,0.005555555555555556,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.6,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,1.8409090909090908,1.0,0.0,7,4,12.501757328203981,10.481993563903842,1.75,2.0,0.14,0.005,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.6,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,3.238866396761134,0.0,0.0,50,50,150.0,150.0,3.8461538461538463,2.6315789473684212,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.61,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,83,5.316550412175015,0.0,0.0,42,41,73.91350474753528,55.66189607039695,8.4,2.1578947368421053,1.35,0.95,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.61,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,40,2.3579545454545454,0.0,0.0,25,15,43.17117727081743,27.446449524265596,2.272727272727273,2.5,1.075,0.475,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.61,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30,4.8,0.0,0.0,18,12,30.790983754826154,21.500304116569623,6.0,3.0,0.7166666666666667,0.31666666666666665,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.61,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,25,5.5,0.0,0.0,15,10,24.360187397280974,17.006291279695503,7.5,2.5,0.5375,0.2375,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.61,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,20,3.4000000000000004,0.0,0.0,12,8,19.668088384451956,14.290296003770008,3.0,4.0,0.43,0.19,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.61,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,19,2.5939849624060147,0.0,0.0,11,8,16.683051432474684,12.348355204524012,1.5714285714285714,4.0,0.35833333333333334,0.15833333333333333,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.61,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,16,3.21875,0.0,0.0,9,7,14.314689630122198,10.652132524144994,3.0,3.5,0.30714285714285716,0.1357142857142857,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.61,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,15,3.0555555555555554,0.0,0.0,8,7,12.55181677395641,9.173865741879993,2.6666666666666665,3.5,0.26875,0.11875,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.61,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,15,3.0555555555555554,0.0,0.0,8,7,11.12079387070096,7.695598959614991,2.6666666666666665,3.5,0.2388888888888889,0.10555555555555556,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.61,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,13,2.282051282051282,0.0,0.0,8,5,9.689770967445506,6.609124132411292,2.6666666666666665,1.6666666666666667,0.215,0.095,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.61,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,3.9705882352941178,0.0,0.0,50,50,150.0,150.0,2.9411764705882355,5.0,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.62,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,75,3.487619047619048,0.5,1.0,36,39,66.48452708543117,63.119555335741794,2.5714285714285716,4.333333333333333,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.62,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,49,4.230320699708455,0.5,1.0,25,24,40.861881805847496,29.77260546936973,5.0,3.4285714285714284,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.62,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,32,3.6640625,2.0,2.5,17,15,28.40062500135332,15.654294359078651,4.25,3.0,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.62,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,22,3.7613636363636362,2.0,2.5,13,9,21.808440250964686,10.289085300190893,3.25,4.5,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.62,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,19,3.8157894736842106,2.0,2.5,12,7,16.62934733169481,6.8174191991424635,4.0,3.5,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.62,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,15,3.055555555555556,2.0,2.5,10,5,13.14439321963353,4.503994503600307,3.3333333333333335,2.5,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.62,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,13,2.6923076923076925,2.0,2.5,9,4,10.524263245404946,3.025703450223536,3.0,2.0,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.62,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,11,2.348484848484848,2.0,2.5,8,3,8.306927218755096,1.782048844478271,2.6666666666666665,1.5,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.62,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,2.037037037037037,2.0,2.5,7,2,6.206449823524169,1.2434358956234783,2.3333333333333335,1.0,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.62,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,2.25,2.0,2.5,5,1,4.6234602508960325,0.899147465843172,2.5,1.0,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.62,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,4.772727272727273,0.0,0.0,50,50,150.0,150.0,5.0,4.545454545454546,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.63,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,71,3.261569416498994,0.0,0.0,38,33,55.90123403162384,47.74747679424002,2.0,4.714285714285714,0.3,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.63,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,6.692857142857143,0.0,0.0,17,18,24.325183018692588,22.802423785589852,4.25,9.0,0.75,0.05,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.63,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,21,3.533333333333333,0.0,0.0,10,11,15.39958711598289,13.122277586348133,5.0,2.2,0.5,0.21666666666666667,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.63,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,13,3.1025641025641026,0.0,0.0,8,5,10.805066039456994,8.276451061267595,4.0,1.6666666666666667,0.375,0.2125,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.63,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,9,2.2777777777777777,0.0,0.0,5,4,9.030657221590769,6.8969854255735,2.5,2.0,0.3,0.17,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.63,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,2.2777777777777777,0.0,0.0,5,4,7.836788665908923,5.876382510688201,2.5,2.0,0.25,0.14166666666666666,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.63,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,1.7857142857142856,0.0,0.0,4,3,7.059697373747534,5.124305831482309,2.0,1.5,0.21428571428571427,0.12142857142857143,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.63,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7,1.7857142857142856,0.0,0.0,4,3,6.353939855711469,4.570635235979779,2.0,1.5,0.1875,0.10625,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.63,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
