,Nomads,total_Clustering,Fights_per_step,Cooperation_per_step,Tribe_0_Nomads,Tribe_1_Nomads,Tribe_0_Spice,Tribe_1_Spice,Tribe_0_Clustering,Tribe_1_Clustering,Tribe_0_Trades,Tribe_1_Trades,experiment_name,width,height,n_tribes,n_agents,n_heaps,vision_radius,step_count,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,spice_kwargs,river_kwargs,location_kwargs,spice_generator,river_generator,location_generator,Tribe_2_Nomads,Tribe_2_Spice,Tribe_2_Clustering,Tribe_2_Trades,Tribe_3_Nomads,Tribe_3_Spice,Tribe_3_Clustering,Tribe_3_Trades
4,141,3.9499605988967685,283.0,151.0,64,77,245.02363875484266,195.8307688240143,3.5555555555555554,4.277777777777778,73.225,74.1375,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8550,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
5,109,4.7293898761788675,285.5,151.0,48,61,208.874061118685,143.74100508343116,3.6923076923076925,5.545454545454546,61.47,63.43,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8550,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
6,77,2.851862423290995,292.5,153.0,40,37,194.91668348669597,103.39003674456403,2.857142857142857,2.8461538461538463,52.4,55.016666666666666,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8550,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
7,67,4.574875621890547,294.5,154.5,38,29,179.5466108381805,85.99568472580533,2.533333333333333,7.25,46.292857142857144,48.128571428571426,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8550,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
8,60,3.2482142857142855,295.0,155.5,33,27,164.45106298110372,74.8268558761894,2.75,3.857142857142857,41.275,42.7,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8550,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
9,55,6.92969696969697,295.5,155.5,32,23,151.1897197021841,66.16138335430325,6.4,7.666666666666667,37.47222222222222,38.422222222222224,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8550,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
10,49,3.2545454545454544,297.0,155.5,28,21,142.27851175067096,56.3903627669517,2.5454545454545454,4.2,34.08,34.97,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8550,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
0,900,112.5,0.0,0.0,450,450,1350.0,1350.0,112.5,112.5,0.0,0.0,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8600,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
1,485,14.267677380230444,221.0,124.5,239,246,815.7638813948191,758.8861974002198,14.058823529411764,14.470588235294118,98.3,100.6,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8600,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
2,317,9.331044720727407,258.0,139.5,163,154,509.4074557272284,445.9575318122676,9.588235294117647,9.058823529411764,91.525,94.1,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8600,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
3,199,5.71429516001058,274.0,144.5,98,101,329.50955225615826,305.0025930349481,6.125,5.315789473684211,75.78333333333333,82.38333333333334,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8600,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
4,160,5.158704453441295,282.5,146.5,81,79,233.0506399037254,233.77257002402345,4.2631578947368425,6.076923076923077,63.6,71.475,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8600,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
5,126,3.6017909356725144,287.5,147.0,59,67,159.53579834139393,184.1120511664149,3.6875,3.526315789473684,55.61,63.05,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8600,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
6,98,4.455808477237048,290.0,147.5,45,53,112.05483309088355,150.17548183743526,3.4615384615384617,5.3,49.63333333333333,56.075,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8600,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
7,77,4.053391053391053,293.5,148.0,37,40,78.87470321368279,126.8381103817524,4.111111111111111,4.0,44.57142857142857,50.32142857142857,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8600,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
8,57,2.375046006624954,295.5,148.5,26,31,51.95556404952763,118.58187576578554,2.3636363636363638,2.3846153846153846,40.25625,45.04375,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8600,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
9,52,2.634615384615384,295.5,148.5,23,29,37.86923802663191,107.61641259560864,2.3,2.9,36.93888888888889,40.43333333333333,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8600,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
10,44,3.7348484848484853,296.0,148.5,19,25,28.590134602875885,97.66812083502585,3.1666666666666665,4.166666666666667,33.75,36.64,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8600,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
0,900,101.25,0.0,0.0,450,450,1350.0,1350.0,112.5,90.0,0.0,0.0,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8650,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
1,523,15.716339606185636,203.5,108.0,269,254,789.9329159675966,716.8306784188136,17.933333333333334,13.368421052631579,135.4,111.7,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8650,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
2,323,8.51376894248004,251.0,129.0,168,155,383.16365349759684,439.73893763261515,8.842105263157896,8.157894736842104,120.85,97.575,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8650,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
3,197,5.628628778076374,278.5,135.5,96,101,191.8107986829845,309.9074073451401,5.647058823529412,5.611111111111111,99.71666666666667,79.51666666666667,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8650,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
4,117,4.101180301180301,285.5,137.0,53,64,123.80163265819868,219.9126035660505,3.533333333333333,4.571428571428571,80.2125,64.2375,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8650,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
5,85,3.045800566215791,289.0,138.0,31,54,88.90827273753678,173.37711658480154,2.8181818181818183,3.176470588235294,65.75,52.98,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8650,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
6,71,2.6414250207125103,290.5,139.0,24,47,72.08647126939758,138.2683472477611,2.4,2.764705882352941,55.36666666666667,45.291666666666664,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8650,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
7,58,2.7629764065335753,291.5,139.5,21,37,59.78968388328672,110.70234737502062,4.2,1.9473684210526316,47.73571428571429,39.42142857142857,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8650,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
8,49,3.7127158555729984,291.5,139.5,18,31,49.88877106309062,91.46899956911658,6.0,2.3846153846153846,42.04375,35.24375,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8650,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
9,45,8.125925925925925,291.5,139.5,16,29,41.82062214911747,76.95251689259584,5.333333333333333,9.666666666666666,37.43888888888889,32.022222222222226,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8650,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
10,36,8.083333333333334,291.5,139.5,14,22,35.20938266597443,65.27436685149083,3.5,11.0,33.78,29.415,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8650,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
0,900,112.5,0.0,0.0,450,450,1350.0,1350.0,112.5,112.5,0.0,0.0,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8700,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
1,466,12.984520123839008,228.0,113.5,233,233,762.1686422086597,765.010497066078,12.263157894736842,13.705882352941176,111.85,97.6,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8700,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
2,288,8.762345679012345,267.5,128.0,140,148,459.79682250579447,482.93887536142716,9.333333333333334,8.222222222222221,92.975,84.725,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8700,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
3,206,5.893906489524783,282.5,138.0,98,108,289.1152144972673,342.67054063118087,6.125,5.684210526315789,78.83333333333333,68.6,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8700,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
4,143,6.526627218934911,292.5,141.0,63,80,190.88875823603897,264.7379589494494,7.0,6.153846153846154,64.9,58.8375,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8700,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
5,102,4.2367647058823525,297.5,143.0,39,63,154.6231974347817,200.1749157162179,2.6,5.25,54.13,51.52,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8700,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
6,68,2.8366927190456597,301.0,145.0,30,38,123.4344862755442,169.04693939597172,2.727272727272727,2.923076923076923,46.61666666666667,46.208333333333336,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8700,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
7,63,2.112244897959184,303.0,145.5,27,36,109.52047456285503,141.39447535780883,1.9285714285714286,2.25,41.16428571428571,42.114285714285714,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8700,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
8,52,2.651648351648352,304.0,146.0,25,27,94.17402797866635,120.2282404203054,3.5714285714285716,1.8,37.13125,38.06875,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8700,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
9,44,4.119318181818182,304.0,146.0,23,21,82.24592309125217,106.54864464852918,5.75,2.3333333333333335,34.272222222222226,34.47222222222222,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8700,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
10,39,3.0083333333333333,304.0,146.0,23,16,70.37055718315635,95.53743071055028,2.875,3.2,32.16,31.45,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8700,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
0,900,112.5,0.0,0.0,450,450,1350.0,1350.0,112.5,112.5,0.0,0.0,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8750,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
1,488,13.18926756782667,214.5,127.0,250,238,837.0472417803699,663.0391303416332,13.157894736842104,13.222222222222221,111.45,84.8,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8750,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
2,308,8.55984881991074,263.0,143.5,166,142,530.4257585376878,297.3584194459669,8.736842105263158,8.352941176470589,116.95,81.725,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8750,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
3,190,5.983209034732581,282.5,157.5,121,69,363.73046424920256,125.03785400421513,6.368421052631579,5.3076923076923075,104.56666666666666,68.18333333333334,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8750,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
4,132,4.78273967747652,290.0,160.0,97,35,250.46763378414383,60.43640550569465,5.105263157894737,3.888888888888889,93.2,55.375,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8750,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
5,89,3.832162921348315,292.5,160.0,67,22,173.01207161402675,37.372444269501784,4.1875,2.75,82.9,45.68,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8750,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
6,64,5.0,293.5,160.0,48,16,130.71284073489718,24.685832688376678,5.333333333333333,4.0,73.76666666666667,38.69166666666667,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8750,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
7,55,8.272727272727272,293.5,160.0,45,10,105.90528803832262,18.938424763226482,9.0,5.0,65.80714285714286,33.80714285714286,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8750,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
8,50,11.746666666666666,293.5,160.0,41,9,83.88916235152456,15.406781121438183,13.666666666666666,3.0,59.33125,30.09375,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8750,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
9,43,2.7280858676207513,293.5,160.0,37,6,65.60941112758825,13.735602781661356,2.8461538461538463,2.0,54.522222222222226,27.005555555555556,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8750,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
10,38,3.7467105263157894,293.5,160.0,33,5,51.20987920211282,12.622597897303523,4.125,1.25,50.27,24.45,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8750,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
0,900,88.39285714285714,0.0,0.0,450,450,1350.0,1350.0,112.5,64.28571428571429,0.0,0.0,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8800,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
1,520,14.100697255960416,202.5,107.5,238,282,671.5815694484374,815.0071477271523,13.222222222222221,14.842105263157896,106.9,115.7,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8800,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
2,298,9.354446308724832,262.0,138.5,139,159,329.150874248584,491.1020584553866,8.6875,9.9375,103.825,103.05,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8800,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
3,183,6.330342249065286,276.5,146.0,68,115,186.20041485026718,321.1723812130031,6.8,6.052631578947368,87.15,86.7,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8800,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
4,127,4.206541490006057,281.0,147.0,43,84,125.62950872183607,209.09521120593257,3.3076923076923075,4.666666666666667,69.9125,77.0125,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8800,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
5,93,5.3652605459057074,283.5,148.5,34,59,86.27226825726511,146.59365952726841,6.8,4.538461538461538,57.62,69.38,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8800,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
6,67,4.5162283819000235,285.0,148.5,20,47,63.78078789460871,106.78168924982639,2.857142857142857,5.222222222222222,48.875,62.8,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8800,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
7,55,4.032467532467533,287.0,150.0,17,38,57.37266363083752,74.99297876852515,2.4285714285714284,4.75,42.214285714285715,57.85,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8800,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
8,42,2.6591080876795163,288.0,150.0,16,26,49.94453669196516,58.291858288860894,2.2857142857142856,2.888888888888889,37.06875,52.54375,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8800,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
9,35,2.5,288.5,151.0,15,20,42.68603368430629,49.020736318930375,2.5,2.5,33.05555555555556,47.56111111111111,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8800,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
10,30,2.3079365079365077,289.0,151.0,14,16,37.582938764845,42.200595460093496,2.3333333333333335,2.2857142857142856,29.88,43.18,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,1.0,0.0,8800,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
