,Nomads,total_Clustering,Fights_per_step,Cooperation_per_step,Tribe_0_Nomads,Tribe_1_Nomads,Tribe_0_Spice,Tribe_1_Spice,Tribe_0_Clustering,Tribe_1_Clustering,Tribe_0_Trades,Tribe_1_Trades,experiment_name,width,height,n_tribes,n_agents,n_heaps,vision_radius,step_count,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,spice_kwargs,river_kwargs,location_kwargs,spice_generator,river_generator,location_generator,Tribe_2_Nomads,Tribe_2_Spice,Tribe_2_Clustering,Tribe_2_Trades,Tribe_3_Nomads,Tribe_3_Spice,Tribe_3_Clustering,Tribe_3_Trades,Tribe_4_Nomads,Tribe_4_Spice,Tribe_4_Clustering,Tribe_4_Trades,Tribe_5_Nomads,Tribe_5_Spice,Tribe_5_Clustering,Tribe_5_Trades,Tribe_6_Nomads,Tribe_6_Spice,Tribe_6_Clustering,Tribe_6_Trades,Tribe_7_Nomads,Tribe_7_Spice,Tribe_7_Clustering,Tribe_7_Trades,Tribe_8_Nomads,Tribe_8_Spice,Tribe_8_Clustering,Tribe_8_Trades
14,177,0.2966101694915254,0.08602150537634409,0.9139784946236559,78,99,756.6884141019094,1029.715455449035,0.25,0.3333333333333333,20.089285714285715,24.95357142857143,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,170,0.29705882352941176,0.07954545454545454,0.9204545454545454,74,96,728.3871990096505,1036.8747148518416,0.25,0.3333333333333333,19.736666666666668,24.19,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,160,0.296875,0.07848837209302326,0.9215116279069767,70,90,693.9249117148809,1024.1124129222505,0.25,0.3333333333333333,19.053125,23.703125,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,157,0.14957537154989384,0.07816968541468065,0.9218303145853194,71,86,647.7382003034832,1014.7219790316636,0.25,0.06666666666666667,18.391176470588235,23.20294117647059,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,151,0.18267108167770418,0.07778295295761528,0.9222170470423847,67,84,611.5225206920308,959.0255611115937,0.3333333333333333,0.0625,17.738888888888887,22.81388888888889,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,151,0.33333333333333337,0.07604735883424409,0.9239526411657559,67,84,593.6515657878917,917.5595394519701,0.3333333333333333,0.3333333333333333,17.160526315789475,22.25,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,145,0.33333333333333337,0.0736196319018405,0.9263803680981595,63,82,579.5250571862532,862.4468572668568,0.3333333333333333,0.3333333333333333,16.71,21.7475,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2000,0.25,0.0,0.0,1000,1000,3000.0,3000.0,0.25,0.25,0.0,0.0,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1565,0.25,0.13257575757575757,0.8674242424242424,777,788,1180.3104353693202,1215.9598319131082,0.25,0.25,80.5,70.3,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,811,0.25,0.12656467315716272,0.8734353268428373,400,411,598.5243304139473,654.8606267075337,0.25,0.25,77.475,64.05,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,528,0.29292929292929293,0.12280701754385964,0.8771929824561403,256,272,418.44802552987977,486.3977837905039,0.25,0.33333333333333337,64.36666666666666,51.85,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,391,0.29688832054560954,0.11981020166073547,0.8801897983392646,171,220,353.29576102918793,422.87809074091626,0.25,0.3333333333333333,52.725,44.625,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,309,0.29827400215749733,0.11758118701007839,0.8824188129899216,130,179,350.0098095471151,371.9517969568491,0.25,0.3333333333333333,44.21,38.68,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,254,0.20955933139936456,0.11530398322851153,0.8846960167714885,112,142,358.0350002234695,355.00032154068305,0.05263157894736842,0.33333333333333337,38.49166666666667,33.891666666666666,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,215,0.05813953488372093,0.11538461538461539,0.8846153846153846,95,120,354.17486928928025,357.64209205902296,0.05263157894736842,0.0625,34.55714285714286,30.521428571428572,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,198,0.057420611342179975,0.11343283582089553,0.8865671641791045,85,113,381.02210398553876,353.44678616279805,0.05555555555555556,0.05882352941176471,31.34375,27.59375,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,183,0.13675582398619499,0.11078717201166181,0.8892128279883382,78,105,420.7771812781873,350.8340096922502,0.25,0.05263157894736842,28.705555555555556,25.366666666666667,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,163,0.21278656764610915,0.11089681774349083,0.8891031822565092,70,93,442.33084190157143,356.56547981999137,0.05263157894736842,0.3333333333333333,26.41,23.49,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,153,0.1449579831932773,0.11015325670498084,0.8898467432950191,63,90,467.41237826943257,358.848055772158,0.25,0.07142857142857142,24.381818181818183,22.081818181818182,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,142,0.22271126760563378,0.10975609756097561,0.8902439024390244,58,84,493.1097560225495,356.72353487837995,0.0625,0.3333333333333333,22.675,20.733333333333334,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,130,0.2980769230769231,0.10944808231992516,0.8905519176800748,55,75,517.0986717944313,355.08904250922177,0.25,0.3333333333333333,21.234615384615385,19.726923076923075,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,124,0.25499231950844853,0.10904007455731593,0.8909599254426841,51,73,527.530609582952,344.5677884616265,0.14285714285714285,0.3333333333333333,19.82857142857143,18.675,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,113,0.2986725663716814,0.10904007455731593,0.8909599254426841,47,66,545.2053081223198,337.6319463206097,0.25,0.3333333333333333,18.663333333333334,17.756666666666668,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,109,0.2989296636085627,0.10665451230628988,0.8933454876937101,45,64,560.5170580106609,326.42434461394254,0.25,0.3333333333333333,17.603125,16.890625,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,103,0.29854368932038833,0.10493273542600896,0.895067264573991,43,60,573.1216777147054,324.3288924398758,0.25,0.3333333333333333,16.673529411764704,16.141176470588235,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,102,0.29820261437908496,0.10335689045936396,0.8966431095406361,43,59,571.2742395612011,320.8438251470972,0.25,0.33333333333333337,15.947222222222223,15.372222222222222,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,100,0.2975,0.10378188214599825,0.8962181178540017,43,57,552.755888534998,326.4075197347059,0.25,0.3333333333333333,15.336842105263157,14.742105263157894,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,99,0.29713804713804715,0.10378188214599825,0.8962181178540017,43,56,539.6200507809102,330.1710325711708,0.25,0.33333333333333337,14.9675,14.155,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.6000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2000,0.25,0.0,0.0,1000,1000,3000.0,3000.0,0.25,0.25,0.0,0.0,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1546,0.25,0.15157116451016636,0.8484288354898336,770,776,1237.8198074394295,1141.747985291523,0.25,0.25,70.9,87.0,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,765,0.25,0.1338235294117647,0.8661764705882353,399,366,750.7577981717478,628.6525713307893,0.25,0.25,66.075,79.275,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,474,0.18328059071729957,0.12853470437017994,0.87146529562982,253,221,648.4366447874908,568.0746320744436,0.125,0.25,56.95,62.68333333333333,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,372,0.18615591397849462,0.12943871706758306,0.870561282932417,190,182,644.8685769060748,605.9430106692373,0.125,0.25,47.5625,51.275,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,302,0.16130558183538315,0.13099041533546327,0.8690095846645367,150,152,716.9311037862898,683.0829754606866,0.07142857142857142,0.25,41.61,43.95,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,263,0.21102661596958175,0.13002806361085126,0.8699719363891487,123,140,817.5412709740515,778.7513527144367,0.16666666666666666,0.25,38.0,39.63333333333333,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,246,0.1600609756097561,0.12991452991452992,0.8700854700854701,118,128,980.8400435530317,869.3319232229994,0.0625,0.25,34.964285714285715,36.635714285714286,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,239,0.05725107337216616,0.131496062992126,0.868503937007874,115,124,1135.37254386757,983.9047240221437,0.05555555555555556,0.058823529411764705,32.5,34.425,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,235,0.10567375886524824,0.1345875542691751,0.8654124457308249,115,120,1315.642294481626,1131.6259493648924,0.1,0.11111111111111112,30.97222222222222,33.71666666666667,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,243,0.18878600823045266,0.12699425654116145,0.8730057434588385,119,124,1538.5606258449855,1364.1162132179754,0.125,0.25,30.535,33.69,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,255,0.17705882352941177,0.12070815450643776,0.8792918454935622,124,131,1781.6236978349998,1453.414757983216,0.1,0.25,31.01818181818182,34.1,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,256,0.2259765625,0.11374187558031569,0.8862581244196843,123,133,1968.4871126354599,1638.7020135584478,0.2,0.25,31.6625,34.99166666666667,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,263,0.20912547528517111,0.11196754563894523,0.8880324543610547,129,134,2034.8806251948151,1755.54157784982,0.16666666666666666,0.25,32.823076923076925,35.80384615384615,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,269,0.17926476662536142,0.10773787486116253,0.8922621251388375,137,132,2098.225284965927,1718.9800601999007,0.1111111111111111,0.25,34.17142857142857,37.15,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,271,0.20694956949569496,0.10610932475884244,0.8938906752411575,140,131,2134.506203889859,1661.390838833003,0.16666666666666666,0.25,35.11666666666667,38.75666666666667,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,271,0.20694956949569496,0.10500695410292073,0.8949930458970793,140,131,2013.5477283324865,1563.491529306307,0.16666666666666666,0.25,36.309375,40.565625,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,263,0.22452471482889735,0.10479145122371596,0.8952085487762841,134,129,1905.3043505346052,1423.6669927285486,0.2,0.25,36.870588235294115,41.6,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,255,0.29248366013071897,0.10528120713305898,0.894718792866941,130,125,1763.551834849117,1300.0873713502651,0.33333333333333337,0.25,37.18055555555556,42.36388888888889,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,250,0.377,0.1054421768707483,0.8945578231292517,127,123,1611.9900124324945,1150.0194223412902,0.5,0.25,37.61578947368421,43.089473684210525,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,239,0.3765690376569038,0.10568832043083137,0.8943116795691687,121,118,1438.5149513126212,1031.1092867817204,0.5,0.25,38.0725,43.3575,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.7000000000000001,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2000,0.25,0.0,0.0,1000,1000,3000.0,3000.0,0.25,0.25,0.0,0.0,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.8,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1544,0.25,0.13859275053304904,0.8614072494669509,777,767,1276.1797926938398,1233.2728113309345,0.25,0.25,74.6,77.4,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.8,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,777,0.13523166023166025,0.12520325203252033,0.8747967479674796,411,366,796.6895475422581,736.8099455766476,0.2,0.0625,65.0,71.875,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.8,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,541,0.20167128773875542,0.12137931034482759,0.8786206896551724,278,263,697.1901125258668,696.2131926136118,0.33333333333333337,0.0625,54.28333333333333,58.333333333333336,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.8,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,422,0.08428064826169092,0.12261904761904761,0.8773809523809524,222,200,680.9005788083731,691.122904452373,0.09090909090909091,0.07692307692307693,45.9,49.0125,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.8,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,357,0.20634920634920637,0.11387163561076605,0.8861283643892339,187,170,729.0710330376544,716.6757926014521,0.33333333333333337,0.06666666666666667,40.18,42.1,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.8,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,302,0.20931882686849573,0.10883720930232559,0.8911627906976745,159,143,757.7206933863838,764.8827123936975,0.3333333333333333,0.07142857142857142,35.391666666666666,37.25833333333333,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.8,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
